0.72156858,1,0.27843139,0.79999995,0.52941173,0.47058827,0.8392157,0.14901961,0.29803923,0,0,0.23137257,0.49019611,0.50196075,1,0.76078427,8
0.41176474,1,0,0.65098035,0.41176474,0.43137258,0.61176467,0.12156864,0.058823533,0,0.2392157,0.47058827,0.41960788,0.92941177,1,0.98039216,5
0.50980389,0.98823529,0.27843139,0.59999996,0.40000004,0.090196081,0.78823531,0,1,0.43921572,0.81176472,0.90196079,0.40000004,1,0,0.87058824,0
0.29019609,0.65882349,0.52941173,1,0.92156863,0.90980393,0.81176472,0.5215686,0.50196075,0.18039216,0,0,0.41960788,0.058823533,1,0.058823533,2
0.050980397,0.32156864,0.36078432,0.54117644,0.70980394,0.74901962,1,1,0.70980394,0.78039217,0.43137258,0.52941173,0.16862746,0.27058825,0,0,1
0.38039219,0.72941172,0.8392157,0.41176474,1,0,0.52941173,0.070588239,0.72941172,0.49019611,0.98039216,0.90196079,0.54117644,1,0,0.74901962,8
0.12156864,0.8392157,0.36078432,1,0,0.65098035,0.45882356,0.43921572,1,0.56862742,0.83137256,0.74901962,0.52941173,0.38039219,0.27843139,0,4
0.50980389,0.70980394,0.52941173,1,0.87058824,0.83137256,0.69019604,0.43137258,0.34117648,0.10980393,0,0.058823533,0.50196075,0.14117648,1,0,2
0,0.92156863,0.45882356,1,0.90196079,0.89019608,0.5215686,0.67058825,0.89019608,0.43921572,1,0.16078432,0.52941173,0.039215688,0.031372551,0,3
0.30980393,0.87058824,0.76862741,1,0.81176472,0.69019604,0.52941173,0.45098042,1,0.38823533,0.92156863,0.090196081,0.32941177,0,0,0.25098041,3
1,1,0.50196075,0.8509804,0.16078432,0.58039212,0.039215688,0.25098041,0.34117648,0,0.79999995,0.14901961,0.40000004,0.27058825,0,0.058823533,6
0.40000004,1,0,0.59999996,0.20000002,0.21176472,0.85882354,0.14117648,1,0.40000004,0.74901962,0.85882354,0.61176467,0.50196075,0.58823526,0,4
0.38039219,0.76862741,0.85882354,0.96862745,1,1,0.41176474,0.92156863,0.23137257,0.56078428,0.79999995,0.43921572,0.56078428,0.12156864,0,0,5
0,0.72941172,0.039215688,1,0.69803917,1,0.92941177,0.69803917,0.61176467,0.38039219,0.14901961,0.12156864,0.30980393,0,1,0.058823533,2
0.41960788,1,0.43921572,0.87843138,0.10980393,0.56862742,0,0.32941177,0.76862741,0.40000004,1,0.63921571,0.90980393,0.34117648,0.92941177,0,4
0.63921571,0.69803917,1,1,0.52941173,0.89019608,0.81176472,0.81960785,0.96078432,0.65882349,0.98823529,0.23137257,0.54117644,0,0,0.10980393,9
0.090196081,0.90980393,0.45098042,1,0.58039212,0.61176467,0.49019611,0.18039216,0.30980393,0,0,0.34901962,0.45882356,0.47058827,1,0.45882356,7
0,0.83137256,0.41960788,1,0.98039216,0.96862745,0.92941177,0.70980394,0.81176472,0.43921572,1,0.14901961,0.58039212,0,0.039215688,0.070588239,3
0.85882354,0.8509804,0.47058827,0.63921571,0,0.76078427,0.34117648,1,0.78039217,0.87843138,0.81176472,0.58039212,0.81176472,0.27843139,1,0,9
0.45882356,1,0.30980393,0.94901961,0.078431375,0.69019604,0,0.41176474,0.56078428,0.38823533,1,0.50196075,0.65098035,0.25882354,0.54117644,0,4
0.20000002,0.92941177,0.011764707,0.47058827,0.090196081,0,0.63137257,0,1,0.38039219,1,0.8392157,0.45098042,1,0,0.69803917,0
0.039215688,1,0.58823526,0.90196079,0.65882349,0.56078428,0.56078428,0.21960786,0.38823533,0,0,0.29803923,0.16078432,0.49019611,1,0.47058827,7
0.21176472,0.67843139,0.4784314,0.83137256,1,1,0.83137256,0.79999995,0.58823526,0.59999996,0.41176474,0.40000004,0.16862746,0.18823531,0,0,1
0,0.94117647,0.52941173,1,0.94117647,0.76862741,0.78823531,0.36862746,0.52941173,0,0.36862746,0.011764707,0.50196075,0.40000004,1,0.56862742,7
0.20000002,0.90980393,0.58823526,1,1,0.90980393,0.8392157,0.70980394,0.5215686,0.52941173,0.63921571,0.32156864,0.38823533,0.12156864,0,0,3
0.12941177,0.78039217,0.40000004,1,0.52941173,0.70980394,0.32156864,0.34117648,0,0.12941177,0.25098041,0.070588239,0.61960781,0,1,0.011764707,2
1,0.67843139,0.74901962,1,0.27843139,0.83137256,0.43921572,0.41960788,0.49019611,0,0,0.039215688,0.30980393,0.40000004,0.90196079,0.58823526,8
0.72941172,0.63921571,0.54117644,1,0,0.74901962,0.59999996,0.40000004,0.90980393,0,0.12941177,0.12941177,0.45882356,0.54901958,1,0.87058824,8
0.90196079,1,0.54117644,1,0.54901958,0.76078427,0.94117647,0.96862745,0.96862745,0.61176467,1,0.23137257,0.56862742,0,0,0.019607844,9
0.45098042,0.78039217,0.058823533,0.4784314,0,0.019607844,0.45882356,0,0.83137256,0.34117648,1,0.79999995,0.63137257,1,0.18823531,0.78039217,0
0.14901961,0.98039216,0,0.58039212,0.12941177,0.16862746,0.56862742,0,0.96078432,0.2392157,1,0.67058825,0.69803917,1,0.29019609,0.83137256,0
0,0.63137257,0.61176467,0.38039219,0.67058825,0,0.20000002,0.14117648,0.56078428,0.49803925,1,0.8509804,0.50196075,1,0.019607844,0.70980394,8
0.090196081,0.78039217,0.38823533,1,0.85882354,0.87058824,0.50980389,0.58039212,0.78823531,0.49803925,1,0.18823531,0.54117644,0,0,0.10980393,3
0.2392157,0.96078432,0,0.61176467,0.070588239,0.16078432,0.43137258,0,0.81960785,0.10980393,1,0.4784314,0.78039217,0.85882354,0.38823533,1,0
0.30980393,0.8392157,0.59999996,1,0.83137256,0.8509804,0.65882349,0.63921571,1,0.45098042,0.81960785,0.16862746,0.41960788,0,0,0,3
0.92941177,1,0.59999996,0.90196079,0,0.54901958,0.81960785,0.50196075,1,0.78039217,0.90196079,0.85882354,0.79999995,0.41176474,0.70980394,0,4
0.49019611,0.72941172,0.69019604,1,1,0.76862741,0.81960785,0.40000004,0.47058827,0.10980393,0,0,0.43137258,0.10980393,0.94901961,0.10980393,2
0.50196075,1,0.20000002,0.74901962,0.019607844,0.45882356,0,0.16862746,0.43137258,0,1,0.10196079,0.72941172,0.32156864,0.16078432,0.2392157,6
0,0.85882354,0.25882354,1,0.69803917,0.8392157,0.76862741,0.45098042,0.67843139,0.050980397,0.54117644,0,0.50196075,0.25098041,1,0.23137257,7
0.019607844,0.61176467,0,0.078431375,0.41176474,0,0.76862741,0.30980393,1,0.79999995,0.67058825,1,0.29803923,0.69019604,0.10980393,0.20000002,0
0.43137258,0.92941177,0.29803923,0.61960781,0.45098042,0.25098041,0,0,0.058823533,0.29803923,0.52941173,0.61176467,1,0.90980393,0.52941173,1,8
0.011764707,0.61176467,0.10980393,1,0.18823531,0.65882349,0.019607844,0.27058825,0,0.011764707,0.32941177,0,0.65882349,0.011764707,1,0.031372551,2
0.90196079,1,0.52941173,0.74901962,0.16078432,0.45098042,0,0.34901962,0.5215686,0.34901962,1,0.43921572,0.96078432,0.41176474,0.87058824,0,4
0.50980389,0.90980393,0.85882354,1,0.69803917,0.65882349,0.43137258,0.34117648,0.078431375,0.058823533,0,0.10980393,0.49019611,0.10196079,1,0,2
0.21176472,0.96862745,0.27058825,0.56862742,0.81960785,0.40000004,0.50196075,0,0,0,0,0.59999996,0.41176474,0.96078432,1,1,5
0,0.98039216,0.50196075,1,1,0.96078432,0.72941172,0.63137257,0.43137258,0.30980393,0.12941177,0,0.10980393,0.18823531,0.45882356,0.32156864,7
0,0.81960785,0.41960788,1,0.72941172,1,0.63137257,0.58039212,0.5215686,0.16078432,0.18823531,0.078431375,0.50196075,0.031372551,1,0,1
0,0.8509804,0.41960788,0.96862745,0.29803923,0.74901962,0.23137257,0.21176472,0.72156858,0,1,0.47058827,0.87058824,1,0.36078432,0.98823529,0
0,0.85882354,0.36862746,1,0.94901961,0.92156863,0.87058824,0.67058825,0.54901958,0.43921572,0.18039216,0.23137257,0.32156864,0.019607844,1,0,2
0.25098041,0.85882354,0.58823526,1,0.76862741,0.81176472,0.54117644,0.56862742,1,0.41960788,0.89019608,0.16078432,0.40000004,0,0,0.18039216,3
0.20000002,0.90196079,0,0.58039212,0.36862746,0.5215686,0.43921572,0.031372551,0,0,0.12156864,0.63921571,0.43921572,0.98823529,1,1,5
0,0.5215686,0.5215686,0.83137256,0.96862745,1,0.90980393,0.54901958,0.8392157,0.098039225,0.21176472,0,0.21176472,0.070588239,1,0.070588239,1
0.23137257,0.94117647,0.078431375,0.58823526,0.83137256,0.45098042,0.63921571,0,0.2392157,0.019607844,0,0.4784314,0.23137257,0.92156863,1,1,5
0,0.79999995,0.34901962,1,0.50196075,0.61176467,0.32941177,0.16078432,0.10196079,0,0.18039216,0.27843139,0.58823526,0.38823533,1,0.52941173,7
0.40000004,1,0.47058827,0.78823531,0.14901961,0.45098042,0,0.27843139,0.79999995,0.25098041,1,0.50980389,0.92156863,0.2392157,0.94901961,0,4
0,1,0.14117648,0.98823529,0.63137257,0.81960785,0.61176467,0.40000004,0.34117648,0,0.16862746,0.18823531,0.45098042,0.32941177,1,0.38823533,7
0.94117647,0.81960785,0.45098042,1,0.011764707,0.63137257,0,0.090196081,0.52941173,0,1,0.29803923,0.96862745,0.8509804,0.47058827,0.96862745,0
0.54117644,0.96078432,0.23137257,0.63137257,0,0.29803923,0.14901961,0,0.74117649,0.18823531,0.98823529,0.50980389,1,0.87058824,0.47058827,1,0
0,0.38823533,0.38823533,0.58823526,0.79999995,0.81960785,1,1,0.74117649,0.76078427,0.5215686,0.50980389,0.36862746,0.25098041,0.32941177,0,1
0.058823533,0.8509804,0,0.41176474,0.2392157,0,0.69019604,0.070588239,1,0.43921572,0.8509804,0.87843138,0.40000004,1,0.031372551,0.70980394,0
0.36078432,0.89019608,0.72941172,1,0.74901962,0.74117649,0.4784314,0.50980389,0.14117648,0.29803923,0,0.10196079,0.50980389,0.078431375,1,0,2
0,0.78039217,0.25098041,1,0.58039212,0.76862741,0.45882356,0.36862746,0.10196079,0.12156864,0.18823531,0.2392157,0.61960781,0.090196081,1,0,2
1,0.87058824,0.25882354,1,0,0.69803917,0.65882349,0.67843139,0.96862745,0.98823529,0.85882354,0.65882349,0.72156858,0.32941177,0.69019604,0,9
0,0.59999996,0.090196081,0.61960781,0.54117644,0.81176472,0.98823529,1,1,0.81960785,0.76078427,0.54901958,0.5215686,0.27843139,0.32941177,0,1
0.4784314,0.90980393,0.20000002,0.59999996,0,0.27843139,0.18039216,0,0.65882349,0.14901961,0.90196079,0.45098042,1,0.78823531,0.69019604,1,0
0.98039216,0.78039217,0.43921572,0.76078427,0.40000004,1,0.90980393,0.98039216,1,0.69019604,0.78823531,0.41960788,0.43921572,0.18039216,0,0,9
1,1,0.61176467,0.83137256,0.34901962,0.63137257,0.12156864,0.43137258,0,0.21960786,0.039215688,0,0.41176474,0.058823533,0.27058825,0.25098041,6
0.18823531,0.90980393,0.21960786,0.58039212,0.50196075,0.2392157,0.25098041,0,0.039215688,0.36862746,0,0.72941172,0.43921572,0.94117647,1,1,5
1,1,0.56862742,0.90980393,0.21960786,0.65882349,0,0.36078432,0.10196079,0.050980397,0.56078428,0,0.65098035,0.30980393,0.27058825,0.50980389,6
0.058823533,1,0.61176467,0.90980393,0.38039219,0.94901961,0.058823533,0.67058825,0.54117644,0.49019611,1,0.23137257,0.5215686,0,0,0.18039216,5
0.7019608,0.76862741,0.29803923,0.69019604,0,0.81176472,0.43921572,1,0.78823531,0.81960785,0.79999995,0.54117644,0.79999995,0.25882354,1,0,9
0.058823533,0.87843138,0.5215686,1,1,0.92156863,0.83137256,0.70980394,0.54117644,0.5215686,0.65098035,0.32156864,0.4784314,0.12156864,0,0,3
1,1,0.4784314,0.79999995,0.16862746,0.54117644,0,0.25882354,0.25098041,0,0.96078432,0.039215688,0.8392157,0.23137257,0.18823531,0.12156864,6
0.27843139,0.87843138,0.74901962,1,1,0.98823529,0.50980389,0.87058824,0.078431375,0.69803917,0.32156864,0.45098042,0.47058827,0.12156864,0,0,5
0.50980389,0.85882354,0.76862741,1,0.63921571,0.69803917,0.89019608,0.58039212,1,0.27058825,0.74901962,0,0.34901962,0,0,0.18039216,3
0,0.89019608,0.58823526,1,1,0.74117649,0.81960785,0.34901962,0.50980389,0,0.10196079,0.18039216,0.34901962,0.41960788,1,0.4784314,7
0.96862745,1,0.49019611,0.92156863,0.14901961,0.65098035,0,0.34901962,0.14901961,0.058823533,0.74117649,0,1,0.23137257,0.45098042,0.29019609,6
0.89019608,1,0.40000004,0.78823531,0,0.41960788,0.69019604,0.38039219,1,0.58823526,0.74117649,0.87058824,0.69019604,0.43137258,0.67843139,0,4
0.38823533,0.94117647,0.74117649,1,0.61960781,0.74117649,0.65882349,0.67058825,1,0.45098042,0.8509804,0.16078432,0.36078432,0,0,0.12156864,3
0.20000002,1,0.058823533,0.61176467,0.25098041,0.27843139,0.18039216,0,0,0.27058825,0.10980393,0.63137257,0.54901958,0.74901962,1,0.81960785,5
0.34117648,0.74117649,0.63921571,0.45098042,1,0.10196079,0.058823533,0,0.23137257,0.36078432,0.83137256,0.69803917,0.90980393,1,0,0.81960785,8
0,0.92941177,0.43137258,1,0.65882349,0.76862741,0.58823526,0.38823533,0.58823526,0,0.40000004,0.21960786,0.54117644,0.41960788,1,0.50196075,7
0.34117648,0.87058824,0.58823526,1,0.56078428,0.59999996,0.34117648,0.2392157,0,0,0.18039216,0.090196081,0.58823526,0.039215688,1,0.019607844,2
0.18823531,0.63921571,0.29803923,1,0.36078432,0.8509804,0.41176474,0.47058827,0.41960788,0.090196081,0,0,0.50196075,0.039215688,1,0.12156864,1
0,0.63137257,0.21960786,0.89019608,0.83137256,1,0.8392157,0.67058825,0.56862742,0.34901962,0.14117648,0.078431375,0.32941177,0,1,0.070588239,2
0,0.45882356,0.43921572,0.72156858,0.85882354,1,0.67843139,0.92941177,0.56078428,0.63921571,0.56078428,0.34117648,0.61176467,0.050980397,1,0,1
0.8509804,0.69019604,0.81176472,1,1,0.65882349,0.76078427,0.29803923,0.36078432,0.050980397,0,0,0.50196075,0.070588239,0.98823529,0.050980397,2
0.8509804,1,0.67058825,0.81960785,0.32156864,0.50196075,0,0.29803923,0.50980389,0.34901962,1,0.38823533,0.81960785,0.34901962,0.54901958,0,4
0.20000002,0.67058825,0.45098042,1,0.16862746,0.72941172,0,0.38039219,0.61960781,0.2392157,1,0.41960788,0.78039217,0.32156864,0.50196075,0,4
0.38823533,0.79999995,0.72156858,1,1,0.8509804,0.70980394,0.59999996,0.89019608,0.36078432,0.8392157,0.070588239,0.40000004,0,0,0.16078432,3
0.32156864,0.74901962,0.58823526,1,0.87843138,0.8392157,0.72156858,0.54117644,1,0.38039219,0.89019608,0.10196079,0.38823533,0,0,0.18823531,3
0.16862746,0.72941172,0.34901962,0.43137258,0.36862746,0.10196079,0,0,0.070588239,0.36078432,0.18039216,0.69803917,0.58039212,0.87058824,1,1,5
0.74117649,0.69019604,1,1,0.8392157,0.85882354,0.69803917,0.50980389,0.47058827,0.18823531,0,0,0.36078432,0.070588239,0.98039216,0.10196079,1
0,0.81960785,0.30980393,1,0.4784314,0.56862742,0.50196075,0.050980397,0.34901962,0,0.32156864,0.27843139,0.65882349,0.43921572,1,0.61960781,7
0.019607844,0.94901961,0.63921571,1,1,0.78039217,0.87058824,0.50196075,0.50980389,0.25098041,0,0.058823533,0.20000002,0,0.89019608,0.031372551,2
0.070588239,1,0,0.76862741,0,0.54901958,0.20000002,0.32941177,0.96078432,0.41960788,0.87058824,0.45098042,0.8509804,0.21960786,1,0,4
0.4784314,0.94901961,0.94117647,1,1,0.72941172,0.74901962,0.47058827,0.41176474,0.25098041,0,0.050980397,0.41176474,0.011764707,0.94117647,0,2
0.45098042,1,0.18823531,0.72156858,0,0.41176474,0.47058827,0.30980393,1,0.32156864,0.81960785,0.63137257,0.78039217,0.32941177,0.79999995,0,4
0.87058824,1,0.30980393,0.76078427,1,0.90980393,0.38039219,0.79999995,0.21960786,0.61960781,0,0,0.72941172,0.090196081,0.32941177,0.63921571,8
0.56862742,0.87843138,0.039215688,1,0,0.63137257,0.63137257,0.32941177,1,0,0.27843139,0.14117648,0.49019611,0.5215686,0.90980393,0.87058824,8
0.36078432,0.76862741,0.65098035,1,1,0.83137256,0.74117649,0.5215686,0.79999995,0.41176474,0.87843138,0.14117648,0.43921572,0,0,0.10196079,3
0.32941177,0.74117649,0.039215688,0.92941177,0.72941172,1,0.54901958,0.72156858,0.38039219,0.49803925,1,0.34901962,0.72941172,0.078431375,0,0,3
0,0.78823531,0.32156864,1,0.69019604,0.92941177,0.54117644,0.58039212,0.25098041,0.29019609,0.039215688,0.050980397,0.5215686,0,1,0.019607844,2
0,0.78039217,0.32941177,1,0.69803917,0.78823531,0.52941173,0.43137258,0.10196079,0.23137257,0.10196079,0.32156864,0.56862742,0.20000002,1,0,2
0.40000004,0.94117647,0,0.65882349,0.050980397,0.23137257,0.54901958,0,0.98039216,0.25882354,1,0.69803917,0.61960781,1,0.058823533,0.8392157,0
0.090196081,1,0,0.65882349,0.20000002,0.25098041,0.61176467,0,1,0.21176472,0.92941177,0.63921571,0.54117644,0.90980393,0.090196081,0.76078427,0
0.74901962,1,0.30980393,0.90196079,0.031372551,0.58823526,0,0.25098041,0.38823533,0,1,0.14117648,0.74901962,0.38823533,0.10980393,0.29019609,6
0.36078432,1,0.031372551,0.72156858,0,0.45098042,0.61960781,0.50196075,1,0.61176467,0.94901961,0.63137257,0.96862745,0.29803923,0.96862745,0,4
0,0.81960785,0.47058827,1,0.74901962,0.72156858,0.5215686,0.34901962,0.21960786,0,0.16078432,0.21960786,0.41176474,0.4784314,1,0.5215686,7
0.47058827,0.81176472,0.67843139,1,1,0.92941177,0.81176472,0.69019604,0.92941177,0.41960788,0.78039217,0.18039216,0.41176474,0.058823533,0,0,3
0,0.61176467,0.32941177,0.70980394,0.65882349,0.85882354,1,1,0.94117647,0.76862741,0.78823531,0.5215686,0.65882349,0.25882354,0.61960781,0,1
0.70980394,0.72941172,0.92156863,1,0.18039216,0.81176472,0.25098041,0.45098042,0.45098042,0.090196081,0,0,0.18039216,0.32941177,1,0.5215686,8
1,0.96078432,0.38039219,1,0.4784314,0.69019604,0.8509804,0.36078432,0.65098035,0.019607844,0,0,0.32941177,0.27843139,0.85882354,0.52941173,8
0.070588239,0.90980393,0.058823533,0.50196075,0.70980394,0.40000004,0.74117649,0,0.12156864,0.12941177,0,0.56078428,0.16078432,0.94117647,1,1,5
1,1,0.54901958,0.8509804,0.14901961,0.56078428,0.078431375,0.21176472,0.56078428,0,0.98823529,0.2392157,0.52941173,0.45098042,0,0.25882354,6
0.40000004,0.96862745,0,0.59999996,0.54117644,0.41176474,0.43137258,0,0.12156864,0.12941177,0.20000002,0.59999996,0.32941177,0.98823529,1,1,5
1,1,0.56078428,0.81176472,0.32941177,0.50980389,0.25882354,0.18039216,0.63137257,0,0.92941177,0.25098041,0.47058827,0.38039219,0,0.20000002,6
0.25098041,0.92941177,0,0.54901958,0.21960786,0,0.76078427,0.050980397,1,0.58823526,0.61176467,1,0.14901961,0.67058825,0.10980393,0.070588239,0
0.18039216,0.90980393,0.85882354,1,1,0.98823529,0.36078432,0.8509804,0.011764707,0.49019611,0.69803917,0.36862746,0.67843139,0.019607844,0,0,5
0,0.85882354,0.21960786,1,0.58039212,0.81960785,0.38039219,0.40000004,0.16078432,0,0.050980397,0.43921572,0.50980389,0.56078428,1,0.63137257,7
0.34117648,0.61960781,0.50980389,0.96078432,0.54901958,0.56078428,0.50196075,0.12941177,0,0,0.058823533,0.56078428,0.38039219,1,1,0.90196079,5
0.72156858,0.69803917,1,1,0.25098041,0.94117647,0,0.63137257,0.72156858,0.74117649,0.92156863,0.56862742,0.65882349,0.23137257,0.090196081,0,9
0.14117648,0.56078428,0.27058825,1,0.41960788,0.69019604,0.25882354,0.27058825,0,0.050980397,0.32941177,0,0.67058825,0,1,0.011764707,2
0.87058824,1,0.43137258,0.78039217,0.12941177,0.5215686,0,0.2392157,0.30980393,0,0.90980393,0.10196079,1,0.36862746,0.41176474,0.41176474,6
1,1,0.69019604,0.90980393,0.43137258,0.72156858,0.18039216,0.49019611,0,0.21960786,0.16078432,0,0.34117648,0.10980393,0.031372551,0.10196079,6
0.18039216,0.78039217,0.52941173,1,0.90196079,0.81176472,0.43137258,0.56862742,0.90196079,0.54901958,1,0.21960786,0.5215686,0,0,0.16078432,3
0.29019609,0.94117647,0.019607844,0.58823526,0,0.16862746,0.47058827,0,0.90196079,0.25098041,1,0.65882349,0.70980394,1,0.18823531,0.98039216,0
0,0.8509804,0.49019611,1,1,0.92941177,0.69019604,0.69803917,0.38039219,0.4784314,0.96078432,0.34901962,0.90980393,0.12941177,0.36078432,0,3
0,1,0.74901962,0.90196079,0.58823526,0.94901961,0.14901961,0.72941172,0.40000004,0.54117644,1,0.36862746,0.69019604,0,0.090196081,0.070588239,5
0.38823533,1,0.69019604,0.58039212,0.94901961,0.10196079,0.14117648,0,0.16862746,0.41960788,1,0.65882349,0.90980393,1,0,1,8
0,0.90980393,0.098039225,0.56862742,0.4784314,0.29803923,0.20000002,0,0.078431375,0.34117648,0.12156864,0.78823531,0.49019611,1,1,0.90980393,5
0.10980393,0.70980394,0.16078432,1,0.52941173,0.78823531,0.43921572,0.41176474,0.090196081,0.14117648,0,0.058823533,0.50196075,0.031372551,1,0,2
0.98039216,0.85882354,0.69019604,1,0.34117648,0.74901962,0.76078427,0.67843139,0.90196079,0.49803925,1,0.16078432,0.52941173,0.019607844,0,0,9
1,0.78039217,0.63921571,1,0.43921572,0.72156858,0.5215686,0.34901962,0.43921572,0,0,0.019607844,0.18039216,0.36078432,0.67058825,0.56078428,8
0.34117648,0.70980394,0.63137257,1,1,0.79999995,0.56862742,0.52941173,0.90980393,0.36078432,0.90980393,0.050980397,0.32941177,0,0,0.14901961,3
0.078431375,0.78823531,0.47058827,1,0.47058827,0.85882354,0.38823533,0.4784314,0.45098042,0.12156864,1,0.078431375,0.43921572,0.050980397,0,0,1
0.23137257,0.74901962,0.20000002,0.5215686,0.49019611,0.16862746,0.16862746,0,0,0.43137258,0.090196081,0.78039217,0.52941173,0.92156863,1,1,5
0.14901961,0.90980393,0.019607844,0.47058827,0.67058825,0.52941173,0.52941173,0.039215688,0.050980397,0,0,0.56078428,0.30980393,0.90980393,1,1,5
0.85882354,1,0.38823533,0.76862741,0.039215688,0.50980389,0,0.25098041,0.29019609,0,1,0.10980393,0.89019608,0.36078432,0.18039216,0.50980389,6
0,0.96862745,0.50980389,1,0.65098035,0.87843138,0.45882356,0.43921572,0.41960788,0,0.090196081,0.29019609,0.40000004,0.34117648,1,0.40000004,7
0,0.47058827,0.070588239,0.58039212,0.4784314,0.78823531,0.90196079,1,1,0.81176472,0.8509804,0.54117644,0.67058825,0.27058825,0.50980389,0,1
0,0.78823531,0.38823533,1,0.81960785,0.90196079,0.52941173,0.56862742,0.85882354,0.49019611,1,0.16862746,0.56862742,0,0.14117648,0.12941177,3
0.41176474,0.79999995,0.59999996,1,1,0.96862745,0.98039216,0.72941172,0.94117647,0.4784314,0.74901962,0.25882354,0.41960788,0.090196081,0,0,3
0.87058824,0.87058824,0.43921572,1,0.2392157,0.74117649,0.69803917,0.67058825,1,0.56862742,0.89019608,0.12156864,0.45882356,0,0,0.10980393,9
0.38039219,0.8509804,0.69019604,1,0.76078427,0.74901962,0.54901958,0.50196075,1,0.34117648,0.76862741,0.10980393,0.27843139,0,0,0.078431375,3
1,1,0.69803917,0.81176472,0.38039219,0.56078428,0.14117648,0.27058825,0.32156864,0,0.85882354,0.070588239,0.52941173,0.21960786,0,0.16078432,6
0.67058825,1,0.38823533,0.87843138,0.10196079,0.56078428,0,0.20000002,0.43921572,0,1,0.12156864,0.92156863,0.38039219,0.30980393,0.36862746,6
0.50980389,0.65098035,0.58823526,1,0,0.72156858,0.63137257,0.36862746,1,0.011764707,0.039215688,0,0.14901961,0.36862746,0.98823529,0.61960781,8
0.87843138,0.67843139,0.30980393,0.56078428,0,0.81176472,0.47058827,1,1,0.85882354,0.96862745,0.54901958,0.74901962,0.25882354,0.43921572,0,9
0,0.90980393,0.18823531,0.96862745,0.69019604,1,1,0.8509804,0.8392157,0.61960781,0.58823526,0.41176474,0.32941177,0.21176472,0.070588239,0,7
0.38039219,0.81960785,0.76862741,1,1,0.96078432,0.50980389,0.90196079,0.12941177,0.70980394,0.58039212,0.5215686,0.45882356,0,0,0.14117648,5
0.2392157,0.65882349,0.43137258,1,0.58823526,0.65098035,0.34117648,0.27843139,0,0.011764707,0.16078432,0.10980393,0.58039212,0,1,0.011764707,2
0.43137258,0.94901961,0.078431375,0.69019604,0,0.30980393,0.29019609,0,0.83137256,0.20000002,1,0.56078428,0.70980394,0.90196079,0.10980393,1,0
0,0.96078432,0.76862741,1,1,0.8392157,0.67058825,0.45882356,0.47058827,0.050980397,0.32941177,0,0.098039225,0.34117648,0.87843138,0.38823533,7
1,1,0.40000004,0.87843138,0.40000004,0.67058825,0.96862745,0.78823531,0.94117647,0.65098035,0.81960785,0.40000004,0.5215686,0.16078432,0,0,9
0.070588239,0.94117647,0.56862742,1,0.56078428,0.61960781,0.41176474,0.25098041,0.29803923,0,0,0.32941177,0.41176474,0.38823533,1,0.38039219,7
1,1,0.76078427,0.78823531,0.49019611,0.58039212,0.29019609,0.34117648,0.20000002,0.098039225,0.58039212,0,0.49019611,0.16862746,0,0.050980397,6
